"Dataset_ID","slice","TJJA","tree_uni","tree_tip","tree_uni_scatter5","tree_tip_scatter5","tree_uni_scatter10","tree_tip_scatter10","tree_uni_scatter15","tree_tip_scatter15","Longitude","Latitude"
3875,2500,14.1886841837565,69.7496519452914,80.7786755342767,64.9716495944288,80.4674847097623,58.4869088621642,85.2624433229391,80.2283432424354,74.4341889320401,7.575,46.725
3875,1900,14.082199605306,69.4654875715436,80.7786755342767,72.785111250363,85.3788374445844,61.3501469179538,87.913582740242,71.3739013993079,66.669146234421,7.575,46.725
3875,9700,15.3750438435873,70.5461360291114,80.7786755342767,67.220978533584,79.8273645272686,73.9073136794402,73.4327994234666,70.3106424191659,71.4269311389235,7.575,46.725
3875,7900,15.3305103556315,70.5884575045144,80.7786755342767,69.2134513220311,85.0788821097293,61.9127527142693,68.1291195096842,90.3445093776424,79.6790382864602,7.575,46.725
3875,5200,14.2568942260742,69.9301292176529,80.7786755342767,67.167601109005,88.4900333935061,74.9332241585023,98.6609930100981,62.2691841243957,91.758907600361,7.575,46.725
3875,7500,15.2461965942383,70.6168010434196,80.7786755342767,76.0216173043851,83.4616802480659,90.2374697022432,79.6192379823759,81.6124816375564,98.1356389214569,7.575,46.725
3875,6000,14.4036720784505,70.3099629030705,80.7786755342767,66.1056985588835,76.529998561274,79.6279864148842,88.9714481617213,55.5396369996421,84.5271394224974,7.575,46.725
3875,9300,15.1877741495768,70.6235830630889,80.7786755342767,69.6153815806119,77.8745996250866,84.855268300751,73.714021017516,47.4430192022982,94.2246400441469,7.575,46.725
3875,4700,13.9955134073893,69.5023494421317,80.7786755342767,64.2441343979029,81.6249628410224,61.1861876613148,68.6691598432848,69.5207720634484,91.0344931070453,7.575,46.725
3875,7200,14.9507940673828,70.6551502780111,80.7786755342767,71.9746480608867,92.7565920525279,73.6222831533288,76.8020638772283,78.0881676247704,76.6031803458629,7.575,46.725
3875,900,14.009582417806,NA,NA,NA,NA,NA,NA,NA,NA,7.575,46.725
3875,5800,14.4568112182617,70.2881073750309,80.7786755342767,69.6296220745991,78.9914421935632,78.4179357676311,100,79.2503057310131,88.8231311434701,7.575,46.725
3875,8800,16.05349609375,70.0176496719578,80.7786755342767,76.2142371484632,81.8524688703315,75.0078562434635,86.4771985994388,83.8129109341854,100,7.575,46.725
3892,3500,14.4327779134115,69.9526870223897,25.2433361044615,65.5946690072076,31.1871356202963,68.6358915408852,18.4262590650791,54.8660847385442,25.1384549120067,6.994444,48.01333
3892,2900,14.293214823405,69.76851435961,25.2433361044615,65.6503920511299,23.6188724996134,67.7747270812429,25.1388821788399,78.3026434473578,42.0717031954461,6.994444,48.01333
3892,1900,14.082199605306,69.4654875715436,25.2433361044615,70.5441547030956,24.1946299084472,90.515472417898,30.0527228960955,60.9860242369772,14.501109847005,6.994444,48.01333
3892,2400,14.2423134358724,69.6664412544283,25.2433361044615,67.4659289978948,27.3840707316801,65.3921325652658,23.5721885415625,84.8521050716624,46.420707758966,6.994444,48.01333
3892,7100,14.8937581380209,70.646413041177,25.2433361044615,71.1221034171403,12.6824996494503,64.6724846891879,2.37959965217433,91.7989942250206,31.1800025513207,6.994444,48.01333
3892,3600,14.258810933431,70.0215450520973,25.2433361044615,59.7536971149837,28.1311176306029,71.2254443739334,25.6290623478476,100,5.6764857635831,6.994444,48.01333
3892,4200,14.2761190795899,69.8350517766511,25.2433361044615,62.5299188508797,32.6009429409782,78.2897675810785,22.671257648085,80.6381062933863,53.1983834477571,6.994444,48.01333
3892,3700,14.2654709879558,70.0708564107905,25.2433361044615,72.4649285358035,26.5049829527824,68.9683781710231,18.0810583828299,95.7598550799615,31.369890830811,6.994444,48.01333
3892,5000,14.0512221272787,69.7334879075049,25.2433361044615,64.9568577642649,33.087540998445,73.8028747109858,28.5482009352383,63.9237463589019,44.5389496321967,6.994444,48.01333
3892,4000,14.4010901896159,70.0285201603239,25.2433361044615,67.8433624729687,25.9128832193869,53.9342029223748,44.1172338040528,79.8492921722343,36.5184086445838,6.994444,48.01333
3892,6800,14.7032182820638,70.5525630563797,25.2433361044615,66.347638947474,21.894187212328,84.3982309129046,25.5542342916401,100,0,6.994444,48.01333
3892,6100,14.4528631591797,70.3240484089939,25.2433361044615,67.4858575060932,30.6580066126063,66.1050586860511,18.2606383590631,75.8264272959707,29.3839446023184,6.994444,48.01333
3892,10000,15.3387555948893,70.5412328968939,25.2433361044615,69.4994429927527,28.605222488029,80.3472757708071,20.9960252725614,64.4092352742456,34.7871484604599,6.994444,48.01333
3892,3000,14.1082523600261,69.7384157429233,25.2433361044615,64.0806753457958,18.5396969758568,54.0004172413798,25.480063734584,55.7497214645686,39.0027345600025,6.994444,48.01333
3892,1800,14.1933616129558,69.4917354546382,25.2433361044615,58.7334304399063,32.5239759988736,55.497279053435,26.5198518343841,88.3524238971519,20.1981026558466,6.994444,48.01333
3892,8900,15.4664207967123,70.1373786791514,25.2433361044615,74.2446102818054,16.0331488871893,63.9906180025898,12.8778396196561,80.1015340986482,40.1215652564171,6.994444,48.01333
3892,3300,14.2961301676433,69.8038805809977,25.2433361044615,73.8025381547784,27.1111822562894,83.2203786492055,20.6612132988285,75.6549728939979,21.020010598152,6.994444,48.01333
3892,7300,15.1667799886068,70.6507889126566,25.2433361044615,67.9782916393416,23.4489472825684,79.2285188254085,22.9072855731872,100,41.6845384686235,6.994444,48.01333
3892,9200,14.9199300130209,70.5669725968329,25.2433361044615,68.1183718866074,27.7049648389362,83.031787102138,21.6350360202885,73.1794027233752,0,6.994444,48.01333
3892,9300,15.1877741495768,70.6235830630889,25.2433361044615,69.3399382280036,29.2460302940765,54.6522559950882,32.7453360027475,77.6516266944697,22.4185262978919,6.994444,48.01333
3892,5300,14.2997973632813,70.0205051300893,25.2433361044615,73.4197014925069,19.4523620393604,77.1915874529642,31.3094801781182,64.5350514878004,29.986049729148,6.994444,48.01333
3892,2600,14.4836173502604,69.8047136017997,25.2433361044615,77.722388416948,19.49334645131,75.2099608780742,42.7983180568454,96.0052127313891,32.3539266643794,6.994444,48.01333
3892,8300,15.1924555460612,70.4132761846634,25.2433361044615,67.0855813698734,22.2465493638317,83.931307870267,27.3828617117778,84.3538293355517,19.670780487559,6.994444,48.01333
3892,9800,15.3374014282227,70.536487487204,25.2433361044615,69.9746552664735,22.1783543936142,74.0980133565899,30.198134791113,63.1045881169358,8.64405758356636,6.994444,48.01333
3892,4100,14.15693552653,69.9440810007102,25.2433361044615,73.2808698775369,24.0490516868767,69.2016432531064,25.2432915676358,80.8013281625081,21.2090892996329,6.994444,48.01333
3892,6000,14.4036720784505,70.3099629030705,25.2433361044615,63.8302410820194,27.6723306828654,67.4926635916361,36.3277310375658,78.3270949362324,35.5492889139902,6.994444,48.01333
3892,6300,14.6677402750651,70.3721455901899,25.2433361044615,75.665068097802,29.644227763994,63.0465545749236,26.6427222573948,55.4152628819157,38.5367664969537,6.994444,48.01333
3892,6500,14.7079244995117,70.438463328338,25.2433361044615,74.6337177129909,20.9354682866681,65.709269564743,16.1488936710247,52.7893705275074,9.39064352864102,6.994444,48.01333
3892,1700,14.0922665405274,69.5056890549653,25.2433361044615,69.5120955770035,16.8923956534487,65.0724486723893,25.3914078737808,41.9154551792237,27.1601404728024,6.994444,48.01333
3892,1500,14.1376157633464,69.4486691294273,25.2433361044615,82.8517430144087,24.4366177656161,59.9155042114634,29.3092866167803,63.6842191549706,13.1917953589094,6.994444,48.01333
3892,9000,14.9893920898438,70.2970622413727,25.2433361044615,71.3781047205325,28.9580953573469,77.8119702898137,28.8027661865035,81.2873949494583,21.6828642296518,6.994444,48.01333
3892,10600,14.838718363444,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,3400,14.168396097819,69.8755181534694,25.2433361044615,77.2706175221975,29.2969150617817,66.4671376869575,16.9343383797995,65.8641747022527,28.7196228246869,6.994444,48.01333
3892,2300,13.968000386556,69.5760623969806,25.2433361044615,64.7860924111155,23.8234897414628,59.6770294359294,5.68002634751452,72.1571599767002,24.6538460388507,6.994444,48.01333
3892,8000,15.3160305786133,70.5914083903636,25.2433361044615,64.1904761465364,26.3774028762198,62.2413674475708,17.7799690646117,78.6379739426503,27.4962487195186,6.994444,48.01333
3892,9700,15.3750438435873,70.5461360291114,25.2433361044615,73.4415095357968,31.3424433309394,70.149180490079,10.794599120475,65.8964017618533,42.9413439924416,6.994444,48.01333
3892,2500,14.1886841837565,69.7496519452914,25.2433361044615,70.9642522344888,33.5027369498807,62.5087615417757,16.8271383451939,58.6460927336754,55.2204275037908,6.994444,48.01333
3892,8400,15.4981295776367,70.2726477088759,25.2433361044615,73.1867624122211,28.0757072079667,59.4084049638121,10.9671711704624,63.2898796576867,55.2357088846315,6.994444,48.01333
3892,8500,15.5838665771485,70.1259133679861,25.2433361044615,68.3329423945235,33.3939216607298,58.0933367545449,16.310750392587,86.8447102297542,0,6.994444,48.01333
3892,8600,15.6690568033854,70.0140191045404,25.2433361044615,74.988279154001,25.4584702451568,84.76011537953,16.3770786798786,60.2199186597255,6.79146399358916,6.994444,48.01333
3892,8700,15.8205625406901,69.9726996274,25.2433361044615,62.1658055765636,39.9027918296997,60.8666243539578,15.8012911152871,53.7807787426295,2.3497155528387,6.994444,48.01333
3892,8800,16.05349609375,70.0176496719578,25.2433361044615,73.9514950332085,29.9369916320399,66.2362940781212,17.3843457474208,64.3519293652704,0.390407659796828,6.994444,48.01333
3892,3100,14.2419903564453,69.7299278616858,25.2433361044615,69.1410741034267,29.9663353347767,65.9029939011599,9.53851298259863,51.9610454870484,16.3841849946332,6.994444,48.01333
3892,4700,13.9955134073893,69.5023494421317,25.2433361044615,60.3326797753759,15.9245374221581,65.869027904114,25.8782096471709,77.0693766451112,0,6.994444,48.01333
3892,3200,14.0431477864584,69.7519827378179,25.2433361044615,77.5656753310051,25.5864660797085,67.288539085977,33.3638201228648,73.8653420902521,26.2055381710022,6.994444,48.01333
3892,4800,14.1645258585612,69.5554429343094,25.2433361044615,72.8335249445057,23.0809357000935,65.7162801369979,11.0613674177822,47.4206176497349,0,6.994444,48.01333
3892,5100,14.3244024658203,69.8333954856082,25.2433361044615,79.6281844414361,21.3135746491274,69.47657574333,28.9986425049046,83.4738523526503,20.7108901484051,6.994444,48.01333
3892,9400,15.2555606079102,70.6283771246854,25.2433361044615,68.4047659694588,33.5512792454822,70.4371016661438,28.4896474627843,68.7771875835242,38.9571946648769,6.994444,48.01333
3892,5600,14.5364135742188,70.2286525667466,25.2433361044615,80.8663460196048,15.7282042233524,56.6752486639799,46.3569695738283,62.0954160127963,38.2236727718026,6.994444,48.01333
3892,3800,14.489857788086,70.0921117735459,25.2433361044615,67.1247217451595,30.6779756305279,70.2500162520873,32.34899278348,63.7439109665716,26.3954295688502,6.994444,48.01333
3892,3900,14.3570230102539,70.0788833748476,25.2433361044615,68.6067439632779,21.1253344482005,76.8109748580727,30.5971367054546,81.4294224833481,40.3292933393876,6.994444,48.01333
3892,100,13.9489580281576,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,11000,14.8645718383789,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,4300,14.2432318115235,69.7162768403848,25.2433361044615,70.6429652699714,22.5437293611813,65.055696174166,21.5455904908071,71.7572607911302,35.0764436653025,6.994444,48.01333
3892,10100,15.1867958577474,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,4600,14.0028517659505,69.4906752179461,25.2433361044615,71.5139668642924,21.2138811252743,64.6545355399273,28.480153620156,96.2019262527613,36.4419561504306,6.994444,48.01333
3892,1100,13.8067619832357,69.3471742229903,25.2433361044615,56.6938634940468,27.9936909856463,61.6443195570747,37.6565559932139,73.6510169430907,26.4388609240735,6.994444,48.01333
3892,4500,14.0674086507162,69.5270948679774,25.2433361044615,70.4666854190072,22.8583147986888,81.1799265495793,33.183705263844,76.771121978864,32.8956326048322,6.994444,48.01333
3892,10300,15.5336063639323,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,10500,14.94398630778,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,10700,14.7653310139974,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,5500,14.3305666097005,70.1730984716308,25.2433361044615,71.7695943658365,21.5108909971162,57.7622269515257,25.7104949839609,76.154121514033,29.3773295067911,6.994444,48.01333
3892,7600,15.2905258178711,70.5982095312017,25.2433361044615,75.3345768819553,18.8489223018799,81.0485527938335,18.2482220636079,81.6564041657879,28.5618642081719,6.994444,48.01333
3892,5800,14.4568112182617,70.2881073750309,25.2433361044615,70.0298804556153,20.4317698470076,78.8588206146451,28.1231805650143,57.6200877026463,43.0392939706073,6.994444,48.01333
3892,6700,14.5615357462565,70.5127063563426,25.2433361044615,61.8746460570702,26.6501837295511,64.95119285291,20.2611304044775,51.8339890673367,0.833519065369401,6.994444,48.01333
3892,10400,15.0624704996745,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,7900,15.3305103556315,70.5884575045144,25.2433361044615,69.0478980937546,22.1235873811168,71.133280080319,24.0030603688624,64.4168658566473,50.3756556029447,6.994444,48.01333
3892,1400,14.0110184733073,69.3910683033046,25.2433361044615,69.3600631647949,18.1988593836399,61.1680788660563,15.7050032990993,79.9189556302055,19.7374141458414,6.994444,48.01333
3892,8100,15.2539051310222,70.5740395326582,25.2433361044615,58.78757448666,30.8461374905099,86.9008331500418,12.8084270257667,50.1533804269882,26.4538730514674,6.994444,48.01333
3892,2800,14.1151590983073,69.8031063053883,25.2433361044615,68.3142847426583,23.8419854575462,70.8380880494251,19.9960377211521,54.3348193258154,13.3538903444836,6.994444,48.01333
3892,700,14.166185913086,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,10900,14.7225084431966,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3892,2700,14.1512764485677,69.8209456535342,25.2433361044615,77.476572627053,16.7030899762718,68.4571076804114,23.6857320741376,53.5813841088654,0,6.994444,48.01333
3892,9500,15.3514274088542,70.6025989373309,25.2433361044615,72.7923153826106,32.2111921324431,72.7460958711191,15.572871731361,70.4262273747535,48.4768557373566,6.994444,48.01333
3892,2000,14.0053548177084,69.4481116547286,25.2433361044615,66.4878954907496,29.1434306284705,63.2469566141471,12.5732389598232,70.2649519841601,17.370214296948,6.994444,48.01333
3892,9100,15.20126953125,70.452482053778,25.2433361044615,79.6560579720253,17.2434806151283,65.5666768897083,22.7125751777631,66.2481860737757,37.7809524702463,6.994444,48.01333
3892,2100,14.0311372884115,69.4573977671209,25.2433361044615,68.2606456366763,17.7122965611898,60.4058690083633,21.4220483894179,79.4372731328257,16.2005945026799,6.994444,48.01333
3892,9900,15.2977924601237,70.5370710248022,25.2433361044615,67.0677984200774,26.1735309010503,68.6648611795966,36.557259753184,73.287183891121,8.4217233662097,6.994444,48.01333
3892,10200,15.1492966715495,NA,NA,NA,NA,NA,NA,NA,NA,6.994444,48.01333
3946,1500,14.1376157633464,69.4486691294273,25.2433361044615,68.7039939054562,24.8310371775112,46.279838312638,32.3651943744905,47.663126229131,35.9883982127913,7.843056,46.25917
3946,2700,14.1512764485677,69.8209456535342,25.2433361044615,62.845435819615,33.7391997207468,71.9462819265974,30.778455197489,98.1793294809795,34.3821005823813,7.843056,46.25917
3946,5700,14.5792299397787,70.2664856363647,25.2433361044615,65.9067973438512,22.1204022689712,79.9812108354184,24.1299426879716,59.0247393933614,19.699286313898,7.843056,46.25917
3946,2600,14.4836173502604,69.8047136017997,25.2433361044615,74.5859622035545,32.0111588417502,58.1581834309342,30.6006249964276,100,34.1166801171718,7.843056,46.25917
3946,3800,14.489857788086,70.0921117735459,25.2433361044615,72.3143508152926,28.5883753017198,68.5524227794264,22.3224375083683,59.0539372515734,19.0307590082217,7.843056,46.25917
3946,5500,14.3305666097005,70.1730984716308,25.2433361044615,65.4294099476381,24.7753495872767,74.6908787855813,38.3210019112228,76.8284953765498,5.22582440444765,7.843056,46.25917
3946,2400,14.2423134358724,69.6664412544283,25.2433361044615,66.6831487571705,23.115108315908,77.6538157715819,35.1182253819542,68.2863839792666,31.7438503824112,7.843056,46.25917
3946,10400,15.0624704996745,NA,NA,NA,NA,NA,NA,NA,NA,7.843056,46.25917
3946,4500,14.0674086507162,69.5270948679774,25.2433361044615,71.2125851508834,25.291101998715,75.4975534250873,23.4831998899741,100,46.9942513833855,7.843056,46.25917
3946,4800,14.1645258585612,69.5554429343094,25.2433361044615,72.4471452734731,24.9519568711354,65.9328607679991,32.4882986847931,77.9944974208693,41.2423078778372,7.843056,46.25917
3946,10300,15.5336063639323,NA,NA,NA,NA,NA,NA,NA,NA,7.843056,46.25917
3946,2200,14.0860142008464,69.5013426864342,25.2433361044615,72.1855953139789,23.3455148745515,73.0497693058927,25.6987967835715,84.6315237641085,8.37773436541168,7.843056,46.25917
3946,1200,14.088427734375,69.3243809501291,25.2433361044615,76.4965782332879,25.2632231714212,81.5428419295632,17.112841811704,80.2083485482101,24.2301417851166,7.843056,46.25917
3946,9200,14.9199300130209,70.5669725968329,25.2433361044615,67.9727605425293,25.6293473797708,73.041345714107,22.882642038541,68.4508906752692,20.6424310405784,7.843056,46.25917
3946,9400,15.2555606079102,70.6283771246854,25.2433361044615,71.8875329674031,24.606910398124,68.7287359865431,16.8949493959038,50.8118208441436,33.6006972710532,7.843056,46.25917
3946,3000,14.1082523600261,69.7384157429233,25.2433361044615,67.9402976093367,23.7604720013257,66.8066111935274,7.56597400112692,88.6520089738983,12.0185955873814,7.843056,46.25917
3946,4200,14.2761190795899,69.8350517766511,25.2433361044615,72.6153186278695,22.9081170251424,77.4533625548125,40.8481398298593,61.9131269840364,42.0567572915444,7.843056,46.25917
3946,1400,14.0110184733073,69.3910683033046,25.2433361044615,76.0216812580505,16.6237643359166,72.1219469523289,17.681698794812,83.6925592802146,21.3234068667434,7.843056,46.25917
3946,11000,14.8645718383789,NA,NA,NA,NA,NA,NA,NA,NA,7.843056,46.25917
3946,5400,14.3463484700521,70.1024747039621,25.2433361044615,66.6016756400647,17.6068410986824,56.0736373252499,37.1345213877475,56.9886580179172,21.0633730238423,7.843056,46.25917
3946,6600,14.6053387451172,70.4745872397779,25.2433361044615,66.8777255068343,30.4122004116841,67.5149460738229,24.7312336735367,79.8444316496764,26.6403733391786,7.843056,46.25917
3946,9000,14.9893920898438,70.2970622413727,25.2433361044615,71.232489402118,13.5923575058154,56.3227890409367,34.8720284099164,71.8050457712258,20.8514334305027,7.843056,46.25917
3946,7600,15.2905258178711,70.5982095312017,25.2433361044615,67.8537966670834,21.3588584006013,75.182597742425,27.6527359758728,89.106985134022,49.3827255242113,7.843056,46.25917
3946,4700,13.9955134073893,69.5023494421317,25.2433361044615,72.5307259469259,23.5571693977899,84.1611891862199,34.7115658022903,70.2354261601605,28.8641636002222,7.843056,46.25917
3946,7700,14.7395512898763,70.5863174118689,25.2433361044615,74.7823750164809,19.6996001436523,61.5570277977332,13.5171606374426,69.4965550990949,35.3296787857994,7.843056,46.25917
3946,10200,15.1492966715495,NA,NA,NA,NA,NA,NA,NA,NA,7.843056,46.25917
3946,100,13.9489580281576,NA,NA,NA,NA,NA,NA,NA,NA,7.843056,46.25917
3946,7900,15.3305103556315,70.5884575045144,25.2433361044615,66.368608417499,40.1087243656327,80.3412819408329,19.6826715475169,67.8358313179455,25.8858440123239,7.843056,46.25917
3946,6000,14.4036720784505,70.3099629030705,25.2433361044615,65.4054125589638,24.1959559895985,78.6238154893775,22.4975198832143,64.0418158676417,9.03928901124522,7.843056,46.25917
3946,10700,14.7653310139974,NA,NA,NA,NA,NA,NA,NA,NA,7.843056,46.25917
